TX_ID	SYMBOL	CHROM	STRAND	TX_START	TX_END	5_UTR	TX_EXONS	3_UTR	CDS_LENGTH
ENST00000643946	TSC2	16	1	2047977	2089487	[(2047977, 2048065), (2048587, 2048615)]	[(2047977, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2077598, 2077726), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085236, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2089487)]	[(2088611, 2089487)]	5349
ENST00000642936	TSC2	16	1	2047986	2088716	[(2047986, 2048065), (2048587, 2048615)]	[(2047986, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079035, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2082436, 2082504), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088716)]	[(2088611, 2088716)]	5292
ENST00000382538	TSC2	16	1	2047980	2088700	[(2047980, 2048065), (2050400, 2050408)]	[(2047980, 2048065), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088700)]	[(2088611, 2088700)]	5079
ENST00000642365	TSC2	16	1	2048024	2088692	[(2048024, 2048065), (2048587, 2048615)]	[(2048024, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2077598, 2077726), (2079035, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2082436, 2082504), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088692)]	[(2088611, 2088692)]	5421
ENST00000219476	TSC2	16	1	2047985	2089491	[(2047985, 2048065), (2048587, 2048615)]	[(2047985, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2077598, 2077726), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2082436, 2082504), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2089491)]	[(2088611, 2089491)]	5424
ENST00000350773	TSC2	16	1	2048020	2088718	[(2048020, 2048065), (2048587, 2048615)]	[(2048020, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2077598, 2077726), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088718)]	[(2088611, 2088718)]	5355
ENST00000642797	TSC2	16	1	2048041	2088718	[(2048041, 2048065), (2048587, 2048615)]	[(2048041, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088718)]	[(2088611, 2088718)]	5226
ENST00000568454	TSC2	16	1	2048202	2088715	[(2048202, 2048269)]	[(2048202, 2048273), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079035, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088715)]	[(2088611, 2088715)]	5256
ENST00000642206	TSC2	16	1	2047979	2088708	[(2047979, 2048065), (2048587, 2048615)]	[(2047979, 2048065), (2048587, 2048753), (2050400, 2050486), (2053387, 2053542), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088708)]	[(2088611, 2088708)]	5271
ENST00000644043	TSC2	16	1	2048041	2088718	[(2048041, 2048065), (2048587, 2048615)]	[(2048041, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2082436, 2082504), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088718)]	[(2088611, 2088718)]	5295
ENST00000646388	TSC2	16	1	2048009	2088720	[(2048009, 2048065), (2048587, 2048615)]	[(2048009, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2077598, 2077726), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2082436, 2082504), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085236, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088720)]	[(2088611, 2088720)]	5418
ENST00000401874	TSC2	16	1	2047989	2088718	[(2047989, 2048065), (2048587, 2048615)]	[(2047989, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079035, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088718)]	[(2088611, 2088718)]	5223
ENST00000644399	TSC2	16	1	2048623	2088710	[]	[(2048623, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2077598, 2077726), (2079035, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088710)]	[(2088611, 2088710)]	5345
ENST00000643088	TSC2	16	1	2047977	2089245	[(2047977, 2048065), (2048587, 2048615)]	[(2047977, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079035, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085236, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2089245)]	[(2088611, 2089245)]	5217
ENST00000439673	TSC2	16	1	2048014	2088701	[(2048014, 2048065), (2048587, 2048615)]	[(2048014, 2048065), (2048587, 2048753), (2050400, 2050486), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088227, 2088325), (2088446, 2088701)]	[(2088611, 2088701)]	5115
ENST00000642561	TSC2	16	1	2048043	2088671	[(2048043, 2048065), (2048587, 2048615)]	[(2048043, 2048065), (2048587, 2048753), (2050400, 2050486), (2053342, 2053452), (2054296, 2054440), (2055402, 2055519), (2056196, 2056244), (2056644, 2056769), (2057105, 2057178), (2058747, 2058873), (2060670, 2060813), (2061871, 2062008), (2062497, 2062600), (2062972, 2063053), (2064272, 2064427), (2065519, 2065635), (2070456, 2070578), (2071510, 2071616), (2071784, 2071934), (2072241, 2072363), (2072849, 2072983), (2074200, 2074389), (2075799, 2075892), (2076068, 2076170), (2076491, 2076585), (2079032, 2079196), (2079276, 2079428), (2079557, 2079669), (2080165, 2080377), (2081595, 2081798), (2082436, 2082504), (2083695, 2083816), (2084228, 2084715), (2084951, 2085026), (2085230, 2085322), (2086193, 2086379), (2086732, 2086871), (2087863, 2087941), (2088048, 2088139), (2088239, 2088325), (2088446, 2088671)]	[(2088611, 2088671)]	5283
ENST00000242261	TWIST1	7	-1	19115468	19117636	[(19117322, 19117636)]	[(19116671, 19117636), (19115468, 19116131)]	[(19116671, 19116712), (19115468, 19116131)]	609
ENST00000638011	UBE3A	15	-1	25333728	25438925	[(25438489, 25438925), (25411908, 25411971), (25409088, 25409207), (25405461, 25405502), (25393748, 25393858)]	[(25438489, 25438925), (25411908, 25411971), (25409088, 25409207), (25405461, 25405502), (25393746, 25393858), (25375465, 25375763), (25370566, 25371812), (25360383, 25360527), (25356691, 25356896), (25355892, 25356056), (25354528, 25354683), (25354353, 25354426), (25340085, 25340228), (25333728, 25339257)]	[(25333728, 25339136)]	2559
ENST00000630424	UBE3A	15	-1	25337247	25438694	[(25438489, 25438694), (25411908, 25411971), (25409088, 25409207), (25407067, 25407262), (25405463, 25405502)]	[(25438489, 25438694), (25411908, 25411971), (25409088, 25409207), (25407067, 25407262), (25405461, 25405502), (25375465, 25375763), (25370566, 25371812), (25360383, 25360527), (25356691, 25356896), (25355892, 25356056), (25354528, 25354683), (25354353, 25354426), (25340085, 25340228), (25337247, 25339257)]	[(25337247, 25339136)]	2559
ENST00000628267	UBE3A	15	-1	25375617	25439014	[(25438489, 25439014), (25411908, 25411971), (25405463, 25405502)]	[(25438489, 25439014), (25411908, 25411971), (25405461, 25405502), (25375617, 25375763)]	[]	149
ENST00000604860	UBE3A	15	-1	25339136	25356765	[]	[(25356691, 25356765), (25354528, 25354683), (25354353, 25354426), (25340085, 25340228), (25339136, 25339257)]	[(25339136, 25339136)]	570
ENST00000625778	UBE3A	15	-1	25352282	25439051	[(25438489, 25439051), (25405463, 25405502)]	[(25438489, 25439051), (25405461, 25405502), (25375465, 25375763), (25370566, 25371812), (25360383, 25360527), (25356691, 25356896), (25355892, 25356056), (25354528, 25354683), (25352282, 25354426)]	[(25352282, 25354348)]	2298
ENST00000628890	UBE3A	15	-1	25375707	25409412	[(25409108, 25409412)]	[(25409088, 25409412), (25405461, 25405502), (25375707, 25375763)]	[]	119
ENST00000650110	UBE3A	15	-1	25337247	25439024	[(25438489, 25439024), (25411908, 25411971), (25409088, 25409207), (25408649, 25408684)]	[(25438489, 25439024), (25411908, 25411971), (25409088, 25409207), (25408620, 25408684), (25405461, 25405502), (25375465, 25375763), (25370566, 25371812), (25360383, 25360527), (25356691, 25356896), (25355892, 25356056), (25354528, 25354683), (25354353, 25354426), (25340085, 25340228), (25337247, 25339257)]	[(25337247, 25339136)]	2628
ENST00000428984	UBE3A	15	-1	25339106	25438524	[(25438489, 25438524), (25411908, 25411971), (25409088, 25409207), (25408620, 25408684), (25407067, 25407137), (25405463, 25405502)]	[(25438489, 25438524), (25411908, 25411971), (25409088, 25409207), (25408620, 25408684), (25407067, 25407137), (25405461, 25405502), (25375465, 25375763), (25370566, 25371812), (25360383, 25360527), (25356691, 25356896), (25355892, 25356056), (25354528, 25354683), (25354353, 25354426), (25340085, 25340228), (25339106, 25339257)]	[(25339106, 25339136)]	2559
